state,district,election_year,cand_fname,cand_lname,vote_percent_primary,vote_percent_general,winner_primary,winner_general,ran_primary,ran_general,primary_contested,general_contested,primary_contested_reconciled,general_contested_reconciled,uncontested_prim_final,uncontested_gen_final,election_unique_identifier,candidate_unique_identifier,abb,district_unique_identifier,counties_total,city_election_outliers,year_state_district_unique_identifier,cand_gender,incum_chall,party,vote_count_general,vote_count_primary
Indiana,Madison,2014,Rodney,Cummings,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-madison-2014-cummings,in-cummings-rodney,IN,in-madison,Madison,NA,2014-in-madison,M,I,Rep,NA,NA
Indiana,Madison,2018,Rodney,Cummings,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-madison-2018-cummings,in-cummings-rodney,IN,in-madison,Madison,NA,2018-in-madison,M,I,Rep,NA,NA
Indiana,Madison,2022,Rodney,Cummings,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-madison-2022-cummings,in-cummings-rodney,IN,in-madison,Madison,NA,2022-in-madison,M,I,Rep,28652,8739
Indiana,Marion,2018,Benjamin,Strahm,100,33.5,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-marion-2018-strahm,in-strahm-benjamin,IN,in-marion,Marion,NA,2018-in-marion,M,C,Rep,NA,NA
Indiana,Marion,2014,Terry,Curry,100,61.1,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,in-marion-2014-curry,in-curry-terry,IN,in-marion,Marion,NA,2014-in-marion,M,I,Dem,NA,NA
Indiana,Marion,2018,Terry,Curry,100,66.5,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,in-marion-2018-curry,in-curry-terry,IN,in-marion,Marion,NA,2018-in-marion,M,I,Dem,NA,NA
Indiana,Marion,2014,Duane,Merchant,100,38.9,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-marion-2014-merchant,in-merchant-duane,IN,in-marion,Marion,NA,2014-in-marion,M,C,Rep,NA,NA
Indiana,Marion,2022,Ryan,Mears,100,59.4,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,in-marion-2022-mears,in-mears-ryan,IN,in-marion,Marion,NA,2022-in-marion,M,I,Dem,132156,40675
Indiana,Marion,2022,Cynthia,Carrasco,100,40.6,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-marion-2022-carrasco,in-carrasco-cynthia,IN,in-marion,Marion,NA,2022-in-marion,NA,C,Rep,90408,22336
Indiana,Marshall,2018,E. Nelson,Chipman Jr.,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-marshall-2018-chipman-jr,in-chipman-jr-e-nelson,IN,in-marshall,Marshall,NA,2018-in-marshall,M,I,Rep,NA,NA
Indiana,Marshall,2014,E. Nelson,Chipman Jr.,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-marshall-2014-chipman-jr,in-chipman-jr-e-nelson,IN,in-marshall,Marshall,NA,2014-in-marshall,M,O,Rep,NA,NA
Indiana,Marshall,2022,E. Nelson,Chipman Jr.,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-marshall-2022-chipman-jr,in-chipman-jr-e-nelson,IN,in-marshall,Marshall,NA,2022-in-marshall,M,I,Rep,10569,2910
Indiana,Martin,2018,C.,Steiner,100,34.2,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-martin-2018-steiner,in-steiner-c,IN,in-martin,Martin,NA,2018-in-martin,M,I,Dem,NA,NA
Indiana,Martin,2014,R.,Howell,34.8,NA,L,X,Y,SKIP,contested,other,contested,did_not_run,0,0,in-martin-2014-howell,in-howell-r,IN,in-martin,Martin,NA,2014-in-martin,M,C,Dem,NA,NA
Indiana,Martin,2014,C.,Steiner,65.2,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,in-martin-2014-steiner,in-steiner-c,IN,in-martin,Martin,NA,2014-in-martin,M,I,Dem,NA,NA
Indiana,Martin,2018,Aureola,Wright Vincz,NA,65.8,NA,W,SKIP,Y,uncontested,contested,uncontested,contested,1,0,in-martin-2018-wright-vincz,in-wright-vincz-aureola,IN,in-martin,Martin,NA,2018-in-martin,F,C,Rep,NA,NA
Indiana,Martin,2022,Aureola,Wright Vincz,100,52.7,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,in-martin-2022-wright-vincz,in-wright-vincz-aureola,IN,in-martin,Martin,NA,2022-in-martin,F,I,Rep,1816,786
Indiana,Martin,2022,C. Michael,Steiner,NA,47.3,X,L,SKIP,Y,other,contested,did_not_run,contested,0,0,in-martin-2022-steiner,in-steiner-c-michael,IN,in-martin,Martin,NA,2022-in-martin,NA,C,Ind,1633,NA
Indiana,Miami,2014,Bruce,Embrey,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-miami-2014-embrey,in-embrey-bruce,IN,in-miami,Miami,NA,2014-in-miami,M,I,Rep,NA,NA
Indiana,Miami,2018,Christian,Sands,40.4,NA,L,X,Y,SKIP,contested,other,contested,did_not_run,0,0,in-miami-2018-sands,in-sands-christian,IN,in-miami,Miami,NA,2018-in-miami,M,O,Rep,NA,NA
Indiana,Miami,2018,Jeffrey,Sinkovics,59.6,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,in-miami-2018-sinkovics,in-sinkovics-jeffrey,IN,in-miami,Miami,NA,2018-in-miami,M,O,Rep,NA,NA
Indiana,Miami,2022,Jeffrey,Sinkovics,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-miami-2022-sinkovics,in-sinkovics-jeffrey,IN,in-miami,Miami,NA,2022-in-miami,M,I,Rep,7161,2183
Indiana,Monroe,2014,Jacob,Moore,100,42,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-monroe-2014-moore,in-moore-jacob,IN,in-monroe,Monroe,NA,2014-in-monroe,M,I,Rep,NA,NA
Indiana,Monroe,2018,Erika,Oliphant,56.5,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,in-monroe-2018-oliphant,in-oliphant-erika,IN,in-monroe,Monroe,NA,2018-in-monroe,F,O,Dem,NA,NA
Indiana,Monroe,2018,Matt,Schulz,13.5,NA,L,X,Y,SKIP,contested,other,contested,did_not_run,0,0,in-monroe-2018-schulz,in-schulz-matt,IN,in-monroe,Monroe,NA,2018-in-monroe,M,O,Dem,NA,NA
Indiana,Monroe,2014,Chris,Gaal,100,58,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,in-monroe-2014-gaal,in-gaal-chris,IN,in-monroe,Monroe,NA,2014-in-monroe,M,C,Dem,NA,NA
Indiana,Monroe,2018,Margie,Rice,30,NA,L,X,Y,SKIP,contested,other,contested,did_not_run,0,0,in-monroe-2018-rice,in-rice-margie,IN,in-monroe,Monroe,NA,2018-in-monroe,F,O,Dem,NA,NA
Indiana,Monroe,2022,Erika,Oliphant,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-monroe-2022-oliphant,in-oliphant-erika,IN,in-monroe,Monroe,NA,2022-in-monroe,F,I,Dem,26800,7607
Indiana,Montgomery,2014,Joseph,Buser,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-montgomery-2014-buser,in-buser-joseph,IN,in-montgomery,Montgomery,NA,2014-in-montgomery,M,I,Rep,NA,NA
Indiana,Montgomery,2018,Joseph,Buser,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-montgomery-2018-buser,in-buser-joseph,IN,in-montgomery,Montgomery,NA,2018-in-montgomery,M,I,Rep,NA,NA
Indiana,Montgomery,2022,Joseph,Buser,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-montgomery-2022-buser,in-buser-joseph,IN,in-montgomery,Montgomery,NA,2022-in-montgomery,M,I,Rep,8090,2388
Indiana,Morgan,2014,Steven,Sonnega,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-morgan-2014-sonnega,in-sonnega-steven,IN,in-morgan,Morgan,NA,2014-in-morgan,M,I,Rep,NA,NA
Indiana,Morgan,2018,Steven,Sonnega,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-morgan-2018-sonnega,in-sonnega-steven,IN,in-morgan,Morgan,NA,2018-in-morgan,M,I,Rep,NA,NA
Indiana,Morgan,2022,Steven,Sonnega,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-morgan-2022-sonnega,in-sonnega-steven,IN,in-morgan,Morgan,NA,2022-in-morgan,M,I,Rep,17305,5824
Indiana,Newton,2018,Jeffrey,Drinski,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-newton-2018-drinski,in-drinski-jeffrey,IN,in-newton,Newton,NA,2018-in-newton,M,I,Rep,NA,NA
Indiana,Newton,2014,Jeffrey,Drinski,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-newton-2014-drinski,in-drinski-jeffrey,IN,in-newton,Newton,NA,2014-in-newton,M,I,Rep,NA,NA
Indiana,Newton,2022,Jeffrey,Drinski,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-newton-2022-drinski,in-drinski-jeffrey,IN,in-newton,Newton,NA,2022-in-newton,M,I,Rep,3376,1957
Indiana,Noble,2014,Steven,Clouse,45.2,NA,L,X,Y,SKIP,contested,other,contested,did_not_run,0,0,in-noble-2014-clouse,in-clouse-steven,IN,in-noble,Noble,NA,2014-in-noble,M,I,Rep,NA,NA
Indiana,Noble,2018,Jim,Mowery,62.9,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,in-noble-2018-mowery,in-mowery-jim,IN,in-noble,Noble,NA,2018-in-noble,M,C,Rep,NA,NA
Indiana,Noble,2018,Eric,Blackman,37.1,NA,L,X,Y,SKIP,contested,other,contested,did_not_run,0,0,in-noble-2018-blackman,in-blackman-eric,IN,in-noble,Noble,NA,2018-in-noble,M,I,Rep,NA,NA
Indiana,Noble,2014,Eric,Blackman,54.8,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,in-noble-2014-blackman,in-blackman-eric,IN,in-noble,Noble,NA,2014-in-noble,M,C,Rep,NA,NA
Indiana,Noble,2022,Jim,Mowery,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-noble-2022-mowery,in-mowery-jim,IN,in-noble,Noble,NA,2022-in-noble,M,I,Rep,9708,2538
Indiana,Orange,2018,Holly,Hudelson,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-orange-2018-hudelson,in-hudelson-holly,IN,in-orange,Orange,NA,2018-in-orange,F,O,Rep,NA,NA
Indiana,Orange,2014,Kelly,Minton,56,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,in-orange-2014-minton,in-minton-kelly,IN,in-orange,Orange,NA,2014-in-orange,M,I,Rep,NA,NA
Indiana,Orange,2014,Steve,Owen,44,NA,L,X,Y,SKIP,contested,other,contested,did_not_run,0,0,in-orange-2014-owen,in-owen-steve,IN,in-orange,Orange,NA,2014-in-orange,M,C,Rep,NA,NA
Indiana,Orange,2022,Holly,Hudelson,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-orange-2022-hudelson,in-hudelson-holly,IN,in-orange,Orange,NA,2022-in-orange,F,I,Rep,921,2272
Indiana,Owen,2014,Donald,Vandermoere II,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-owen-2014-vandermoere-ii,in-vandermoere-ii-donald,IN,in-owen,Owen,NA,2014-in-owen,M,I,Rep,NA,NA
Indiana,Owen,2018,Donald,Vandermoere II,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-owen-2018-vandermoere-ii,in-vandermoere-ii-donald,IN,in-owen,Owen,NA,2018-in-owen,M,I,Rep,NA,NA
Indiana,Owen,2022,Donald,Vandermoere II,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-owen-2022-vandermoere-ii,in-vandermoere-ii-donald,IN,in-owen,Owen,NA,2022-in-owen,M,I,Rep,4950,1961
Indiana,Parke,2014,Steven,Cvengros,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-parke-2014-cvengros,in-cvengros-steven,IN,in-parke,Parke,NA,2014-in-parke,M,I,Rep,NA,NA
Indiana,Parke,2018,Steven,Cvengros,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-parke-2018-cvengros,in-cvengros-steven,IN,in-parke,Parke,NA,2018-in-parke,M,I,Rep,NA,NA
Indiana,Parke,2022,Steven,Cvengros,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-parke-2022-cvengros,in-cvengros-steven,IN,in-parke,Parke,NA,2022-in-parke,M,I,Rep,3836,2462
Indiana,Perry,2014,Jason,Hoch,NA,73.4,NA,W,SKIP,Y,uncontested,contested,uncontested,contested,1,0,in-perry-2014-hoch,in-hoch-jason,IN,in-perry,Perry,NA,2014-in-perry,M,C,Dem,NA,NA
Indiana,Perry,2014,S.,Acchiardo,100,26.6,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-perry-2014-acchiardo,in-acchiardo-s,IN,in-perry,Perry,NA,2014-in-perry,M,I,Rep,NA,NA
Indiana,Perry,2018,Jason,Hoch,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-perry-2018-hoch,in-hoch-jason,IN,in-perry,Perry,NA,2018-in-perry,M,I,Dem,NA,NA
Indiana,Perry,2022,Samantha,Hurst,NA,57.3,NA,W,SKIP,Y,uncontested,contested,uncontested,contested,1,0,in-perry-2022-hurst,in-hurst-samantha,IN,in-perry,Perry,NA,2022-in-perry,NA,C,Rep,3579,NA
Indiana,Perry,2022,Jason,Hoch,100,42.7,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-perry-2022-hoch,in-hoch-jason,IN,in-perry,Perry,NA,2022-in-perry,M,I,Dem,2670,365
Indiana,Pike,2014,Darrin,McDonald,NA,52.1,X,W,SKIP,Y,other,contested,did_not_run,contested,0,0,in-pike-2014-mcdonald,in-mcdonald-darrin,IN,in-pike,Pike,NA,2014-in-pike,M,I,Ind,NA,NA
Indiana,Pike,2014,Kerry,Aldridge,100,47.9,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-pike-2014-aldridge,in-aldridge-kerry,IN,in-pike,Pike,NA,2014-in-pike,M,C,Dem,NA,NA
Indiana,Pike,2018,Darrin,McDonald,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-pike-2018-mcdonald,in-mcdonald-darrin,IN,in-pike,Pike,NA,2018-in-pike,M,I,Rep,NA,NA
Indiana,Pike,2022,Darrin,McDonald,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-pike-2022-mcdonald,in-mcdonald-darrin,IN,in-pike,Pike,NA,2022-in-pike,M,I,Rep,3123,967
Indiana,Porter,2014,Brian,Gensel,100,54.4,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,in-porter-2014-gensel,in-gensel-brian,IN,in-porter,Porter,NA,2014-in-porter,M,I,Rep,NA,NA
Indiana,Porter,2014,Stacey,Whitten,NA,45.6,NA,L,SKIP,Y,uncontested,contested,uncontested,contested,1,0,in-porter-2014-whitten,in-whitten-stacey,IN,in-porter,Porter,NA,2014-in-porter,F,C,Dem,NA,NA
Indiana,Porter,2018,Gary,Germann,100,54.1,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,in-porter-2018-germann,in-germann-gary,IN,in-porter,Porter,NA,2018-in-porter,M,C,Dem,NA,NA
Indiana,Porter,2018,Brian,Gensel,100,45.9,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-porter-2018-gensel,in-gensel-brian,IN,in-porter,Porter,NA,2018-in-porter,M,I,Rep,NA,NA
Indiana,Porter,2022,Gary,Germann,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-porter-2022-germann,in-germann-gary,IN,in-porter,Porter,NA,2022-in-porter,M,I,Dem,42780,9297
Indiana,Posey,2014,Travis,Clowers,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-posey-2014-clowers,in-clowers-travis,IN,in-posey,Posey,NA,2014-in-posey,M,I,Rep,NA,NA
Indiana,Posey,2018,Travis,Clowers,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-posey-2018-clowers,in-clowers-travis,IN,in-posey,Posey,NA,2018-in-posey,M,I,Rep,NA,NA
Indiana,Posey,2022,Travis,Clowers,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-posey-2022-clowers,in-clowers-travis,IN,in-posey,Posey,NA,2022-in-posey,M,I,Rep,7418,1998
Indiana,Pulaski,2014,Daniel,Murphy,65.6,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,in-pulaski-2014-murphy,in-murphy-daniel,IN,in-pulaski,Pulaski,NA,2014-in-pulaski,M,O,Rep,NA,NA
Indiana,Pulaski,2018,Daniel,Murphy,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-pulaski-2018-murphy,in-murphy-daniel,IN,in-pulaski,Pulaski,NA,2018-in-pulaski,M,I,Rep,NA,NA
Indiana,Pulaski,2014,Blair,Todd,34.4,NA,L,X,Y,SKIP,contested,other,contested,did_not_run,0,0,in-pulaski-2014-todd,in-todd-blair,IN,in-pulaski,Pulaski,NA,2014-in-pulaski,M,O,Rep,NA,NA
Indiana,Pulaski,2022,Kelly,Gaumer,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-pulaski-2022-gaumer,in-gaumer-kelly,IN,in-pulaski,Pulaski,NA,2022-in-pulaski,NA,O,Rep,3115,1314
Indiana,Putnam,2014,Timothy,Bookwalter,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-putnam-2014-bookwalter,in-bookwalter-timothy,IN,in-putnam,Putnam,NA,2014-in-putnam,M,I,Rep,NA,NA
Indiana,Putnam,2018,Timothy,Bookwalter,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-putnam-2018-bookwalter,in-bookwalter-timothy,IN,in-putnam,Putnam,NA,2018-in-putnam,M,I,Rep,NA,NA
Indiana,Putnam,2022,Timothy,Bookwalter,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-putnam-2022-bookwalter,in-bookwalter-timothy,IN,in-putnam,Putnam,NA,2022-in-putnam,M,I,Rep,7937,3546
Indiana,Randolph,2014,David,Daly,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-randolph-2014-daly,in-daly-david,IN,in-randolph,Randolph,NA,2014-in-randolph,M,I,Rep,NA,NA
Indiana,Randolph,2018,David,Daly,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-randolph-2018-daly,in-daly-david,IN,in-randolph,Randolph,NA,2018-in-randolph,M,I,Rep,NA,NA
Indiana,Randolph,2022,David,Daly,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-randolph-2022-daly,in-daly-david,IN,in-randolph,Randolph,NA,2022-in-randolph,M,I,Rep,5842,2585
Indiana,Ripley,2018,Ric,Hertel,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-ripley-2018-hertel,in-hertel-ric,IN,in-ripley,Ripley,NA,2018-in-ripley,M,I,Rep,NA,NA
Indiana,Ripley,2014,Ric,Hertel,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-ripley-2014-hertel,in-hertel-ric,IN,in-ripley,Ripley,NA,2014-in-ripley,M,I,Rep,NA,NA
Indiana,Ripley,2022,Ric,Hertel,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-ripley-2022-hertel,in-hertel-ric,IN,in-ripley,Ripley,NA,2022-in-ripley,M,I,Rep,7117,3273
Indiana,Rush,2014,Philip,Caviness,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-rush-2014-caviness,in-caviness-philip,IN,in-rush,Rush,NA,2014-in-rush,M,I,Rep,NA,NA
Indiana,Rush,2018,Philip,Caviness,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-rush-2018-caviness,in-caviness-philip,IN,in-rush,Rush,NA,2018-in-rush,M,I,Rep,NA,NA
Indiana,Rush,2022,Philip,Caviness,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-rush-2022-caviness,in-caviness-philip,IN,in-rush,Rush,NA,2022-in-rush,M,I,Rep,4107,1764
Indiana,Scott,2018,Chris,Owens,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-scott-2018-owens,in-owens-chris,IN,in-scott,Scott,NA,2018-in-scott,M,I,Dem,NA,NA
Indiana,Scott,2014,Jason,Mount,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-scott-2014-mount,in-mount-jason,IN,in-scott,Scott,NA,2014-in-scott,M,I,Dem,NA,NA
Indiana,Scott,2022,Chris,Owens,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-scott-2022-owens,in-owens-chris,IN,in-scott,Scott,NA,2022-in-scott,M,I,Dem,4176,812
Indiana,Shelby,2018,James Brad,Landwerlen,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-shelby-2018-landwerlen,in-landwerlen-james-brad,IN,in-shelby,Shelby,NA,2018-in-shelby,M,I,Rep,NA,NA
Indiana,Shelby,2014,James Brad,Landwerlen,70.8,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,in-shelby-2014-landwerlen,in-landwerlen-james-brad,IN,in-shelby,Shelby,NA,2014-in-shelby,M,O,Rep,NA,NA
Indiana,Shelby,2014,Brett,Haacker,29.2,NA,L,X,Y,SKIP,contested,other,contested,did_not_run,0,0,in-shelby-2014-haacker,in-haacker-brett,IN,in-shelby,Shelby,NA,2014-in-shelby,M,O,Rep,NA,NA
Indiana,Shelby,2022,James Brad,Landwerlen,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-shelby-2022-landwerlen,in-landwerlen-james-brad,IN,in-shelby,Shelby,NA,2022-in-shelby,M,I,Rep,9472,4269
Indiana,Spencer,2018,Dan,Wilkinson,100,45.5,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-spencer-2018-wilkinson,in-wilkinson-dan,IN,in-spencer,Spencer,NA,2018-in-spencer,M,I,Dem,NA,NA
Indiana,Spencer,2014,Dan,Wilkinson,100,53.6,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,in-spencer-2014-wilkinson,in-wilkinson-dan,IN,in-spencer,Spencer,NA,2014-in-spencer,M,C,Dem,NA,NA
Indiana,Spencer,2014,Kelly,Corne,100,46.4,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-spencer-2014-corne,in-corne-kelly,IN,in-spencer,Spencer,NA,2014-in-spencer,F,I,Rep,NA,NA
Indiana,Spencer,2018,Victor,Ippoliti,100,54.5,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,in-spencer-2018-ippoliti,in-ippoliti-victor,IN,in-spencer,Spencer,NA,2018-in-spencer,M,C,Rep,NA,NA
Indiana,Spencer,2022,Megan,Bennet,100,66.1,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,in-spencer-2022-bennet,in-bennet-megan,IN,in-spencer,Spencer,NA,2022-in-spencer,NA,C,Rep,5036,610
Indiana,Spencer,2022,Dan,Wilkinson,100,33.9,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-spencer-2022-wilkinson,in-wilkinson-dan,IN,in-spencer,Spencer,NA,2022-in-spencer,M,I,Dem,2584,510
Indiana,St. Joseph,2014,Kenneth,Cotter,100,54.3,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,in-st-joseph-2014-cotter,in-cotter-kenneth,IN,in-st-joseph,St. Joseph,NA,2014-in-st-joseph,M,O,Dem,NA,NA
Indiana,St. Joseph,2018,Kenneth,Cotter,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-st-joseph-2018-cotter,in-cotter-kenneth,IN,in-st-joseph,St. Joseph,NA,2018-in-st-joseph,M,I,Dem,NA,NA
Indiana,St. Joseph,2014,Jeffrey,Sanford,100,45.7,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-st-joseph-2014-sanford,in-sanford-jeffrey,IN,in-st-joseph,St. Joseph,NA,2014-in-st-joseph,M,O,Rep,NA,NA
Indiana,St. Joseph,2022,Kenneth,Cotter,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-st-joseph-2022-cotter,in-cotter-kenneth,IN,in-st-joseph,St. Joseph,NA,2022-in-st-joseph,M,I,Dem,41807,6538
Indiana,Starke,2014,Timothy,Lemon,100,45.1,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-starke-2014-lemon,in-lemon-timothy,IN,in-starke,Starke,NA,2014-in-starke,M,C,Rep,NA,NA
Indiana,Starke,2018,Nicholas,Bourff,59.2,42.3,W,L,Y,Y,contested,contested,contested,contested,0,0,in-starke-2018-bourff,in-bourff-nicholas,IN,in-starke,Starke,NA,2018-in-starke,M,I,Dem,NA,NA
Indiana,Starke,2018,Leslie,Baker,100,57.7,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,in-starke-2018-baker,in-baker-leslie,IN,in-starke,Starke,NA,2018-in-starke,F,C,Rep,NA,NA
Indiana,Starke,2018,Richard,Ballard,40.8,NA,L,X,Y,SKIP,contested,other,contested,did_not_run,0,0,in-starke-2018-ballard,in-ballard-richard,IN,in-starke,Starke,NA,2018-in-starke,M,C,Dem,NA,NA
Indiana,Starke,2014,Nicholas,Bourff,100,54.9,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,in-starke-2014-bourff,in-bourff-nicholas,IN,in-starke,Starke,NA,2014-in-starke,M,I,Dem,NA,NA
Indiana,Starke,2022,Autumn,Ferch,100,45.5,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,in-starke-2022-ferch,in-ferch-autumn,IN,in-starke,Starke,NA,2022-in-starke,NA,C,Dem,3138,1013
Indiana,Starke,2022,Leslie,Baker,100,54.5,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,in-starke-2022-baker,in-baker-leslie,IN,in-starke,Starke,NA,2022-in-starke,F,I,Rep,3764,1462
Indiana,Steuben,2014,Jeremy,Musser,77.6,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,in-steuben-2014-musser,in-musser-jeremy,IN,in-steuben,Steuben,NA,2014-in-steuben,M,I,Rep,NA,NA
Indiana,Steuben,2018,Jeremy,Musser,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-steuben-2018-musser,in-musser-jeremy,IN,in-steuben,Steuben,NA,2018-in-steuben,M,I,Rep,NA,NA
Indiana,Steuben,2014,Donald,Shively,22.4,NA,L,X,Y,SKIP,contested,other,contested,did_not_run,0,0,in-steuben-2014-shively,in-shively-donald,IN,in-steuben,Steuben,NA,2014-in-steuben,M,C,Rep,NA,NA
Indiana,Steuben,2022,Jeremy,Musser,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,in-steuben-2022-musser,in-musser-jeremy,IN,in-steuben,Steuben,NA,2022-in-steuben,M,I,Rep,7833,2998
